"","QE_Total","QE3_Shellfish","QE2_Other","V3_Shellfish","V2_Other","QE1_Finfish","V1_Finfish","VV1_Finfish","PC1_Finfish","PI1_Finfish","Q1_Finfish","VV2_Other","PC2_Other","PI2_Other","Q2_Other","VV3_Shellfish","PC3_Shellfish","PI3_Shellfish","Q3_Shellfish","VV_Total","R1_Finfish","R2_Other","V_Total","R3_Shellfish","PC_Total","QC1_Finfish","QC2_Other","QC3_Shellfish","QC_Total","PI_Total","Q_Total","QI_Total","QEI_Total"
"1991",681223248,521722310,8066369,332646680,10253381,148865871,1327634307,1327368985,-0.151243241811119,1.11561465607394,1190047387.57395,10232207,-0.848034607874742,0.89820876046931,11401744.7287522,331589173,-0.0662753010984884,1.12701365563116,295157630.378229,1669190365,0.794736302605658,0.00613778512816565,1670534368,0.199125912266176,-0.138233210064811,0.133817156000163,0.00534082707574533,0.00577195837563343,0.144929941451542,1.08256920977741,1543120156.11776,1.30313796320926,1.01346436073803
"1992",655640926,499710600,4620247,344172791,9715626,147638318,1068468323,1068032089,-0.0888968969786744,1.02072036385241,1046778687.71755,9668724,0.620120805569253,1.66990717417041,5814063.88940349,339213450,-0.0673567663469887,1.05360180585946,326663061.02166,1416914263,0.751195739403604,0.0068306534688337,1422356740,0.241973607127562,-0.0795488000741778,-0.0991526768886841,-0.00436703480320419,0.0223680885559316,-0.0811516231359567,0.999788336309739,1422657865.01369,1.20140966677653,0.975405219791153
"1993",624459165,455032723,5206479,355562171,26399540,161669700,1333514322,1333224126,0.0805590809224402,1.10635153703691,1205326044.53326,26348488,0.738904450460617,3.49618540906059,7548792.4443605,344592166,0.101486076992123,1.16614176448302,300782046.988513,1704164780,0.777343603960452,0.015389046242653,1715476033,0.207267349796895,0.0925738310011827,0.107786919572167,0.00290086865812791,-0.0185409243373378,0.0921468638929569,1.09676193691957,1564127980.05937,1.32087870283618,0.92901572329154
"1994",790219742,600838964,4939854,323116408,17703895,180999598,1817394771,1817218685,-0.00855214278723383,1.09693020443242,1656800736.87128,17660447,-0.291490796856663,2.61217104652879,6770339.95285311,319776969,-0.318365279786955,0.84817812060856,378725817.366666,2154656101,0.842082326684741,0.00820302629394016,2158215074,0.149714647021319,-0.0671885535556776,0.25760076225542,-0.00128383704897418,0.0411290739239181,0.297445999130364,1.02549312181103,2104563188.28212,1.77726677715295,1.17561981042169
"1995",764269570,614263492,4478935,343641772,11666097,140418412,1129984016,1129816276,-0.0327172967702398,1.06162235161481,1064393580.52438,11637969,-0.542829405666281,1.51793717055002,7676196.50276955,340171752,0.0554137865182376,0.896505518060042,381737077.023858,1481625997,0.760782461287062,0.00785441374709995,1485291885,0.231363124965838,-0.0200204456404493,-0.354620407802478,0.00100818947308096,0.00150898896870025,-0.352103229360697,1.00516644600253,1477657646.55883,1.2478560196516,1.1370134144212
"1996",714870658,565004774,3494135,338558311,15295929,141839079,1162735126,1162597365,-0.00869010913157736,1.05243670745457,1104802899.56077,15249627,0.510859883463904,2.52998195918295,6028480.93230102,335296384,0.0596773055068225,0.951635186268568,355517015.219443,1513143376,0.766677620235931,0.010085741956864,1516589366,0.223236637807205,0.0115101999880123,0.0284578938596016,-0.00216743198904428,-0.0161744278749043,0.010116033995653,1.01680295361081,1491527301.93631,1.2595687008627,1.06352203414577
"1997",770716860,602201332,2901320,338486981,14829308,162410702,1455349240,1455248031,-0.0373027044359661,1.01390118009789,1435395547.97587,14678330,0.18124296383775,3.03270553149227,4845911.62821158,331396625,-0.0757978784195936,0.882169200780439,382931754.70323,1801322986,0.804653606023361,0.00819903280193493,1808665529,0.187147361174704,-0.0432035769969708,0.205666442718224,-0.00199632873180262,0.0152424160631769,0.218912530049598,0.973808865452698,1857310600.8428,1.56846629462636,1.14660512852892
"1998",786449596,643402567,2443706,390707293,11329856,137813677,1171158132,1171043416,0.01395862638735,1.02815308496572,1139089255.40894,11257423,-0.0398817925905947,2.91413589881307,3867620.93167673,383905147,0.0799280913741571,0.955573770239271,406201225.995151,1566205986,0.74444549010823,0.00720181158488995,1573195281,0.24835269830688,0.0279088853930111,-0.179084693173585,-0.00173641297472695,0.0128454836674177,-0.167975622480894,1.00136959112939,1571043593.63029,1.32671881745552,1.17001091698331
"1999",823364392,644400423,2743841,366448362,11156917,172887576,1622411053,1622268412,0.0102904742165516,1.03878789253721,1561830922.99748,11024028,-0.104362959504263,2.62533992710361,4200752.78105682,363664958,-0.0357421928521709,0.922022635556026,394904743.07111,1996957398,0.811198902249764,0.00557841294667988,2000016332,0.183222684803556,-0.000375457059471554,0.245503830991951,0.000527977729470789,-0.00608609510910813,0.239945713612314,1.00099369041896,1998030907.83011,1.68730213090431,1.2249295214786
"2000",997270263,817246408,2743129,397228134,10186848,172509346,1381913251,1381754261,-0.179282641807587,0.868291235082785,1591531959.74418,10065525,-0.146272230446608,2.26809019422723,4438816.42168565,396267320,-0.139351024915053,0.802088337921278,494686117.776397,1788087106,0.772308414696545,0.00569311309804834,1789328233,0.221998472205407,-0.17100603495267,0.0149152513160283,0.000310665949636287,0.0456438835736279,0.0608698008392925,0.843653985766833,2120926663.28554,1.7910854453898,1.48365146454066
"2001",807403056,641488936,2920355,358282384,5306903,157714750,1242027952,1241914393,-0.000798976954621971,0.867597767465266,1431571171.08387,5124062,-0.733530867559894,1.08916057589437,4706982.71078183,355571377,0.106556324781347,0.892275617976882,401206828.683371,1602609832,0.773551704498111,0.00330521052657931,1605617239,0.22314308497531,0.0197984967976796,-0.0818722199757584,0.000263917772977881,-0.0466166437242202,-0.128224945927001,0.860523511083757,1865860976.85798,1.57568693751727,1.20118364194021
"2002",681646425,533373999,2620466,350836228,4942276,139886702,1365301989,1365192168,0.40526713666367,1.30113903732394,1049312909.56271,4783185,0.07266660941247,1.17125274135441,4085941.34385202,350237281,0.168458177932859,1.05598921542569,332104536.558762,1720212634,0.793281891551832,0.00287161235055611,1721080493,0.203846496097612,0.353682450349442,-0.243358231375033,-0.000436994617228745,-0.0403563412745117,-0.284151567266774,1.2256460702209,1404223074.52085,1.1858418088623,1.0140939264627
"2003",662902465,522664774,2295773,366491322,4661698,131826686,1217576461,1217505331,0.00586138888353947,1.30878791383448,930308454.203823,4454813,0.0966594361183892,1.29011754093109,3455398.33276176,366487361,0.0804352864042829,1.1444375103587,320237076.015738,1588447505,0.766383752275822,0.00293423018566117,1588729481,0.230682017538516,0.022327210888831,-0.0938721067149018,-0.000486571402653942,-0.00790585620084222,-0.102264534318398,1.25331910981663,1267617694.93201,1.07048095675038,0.986208302337463
"2004",632141482,500661359,2366095,342216791,6891573,122820362,935594832,935531084,-0.0206434245732769,1.28204701079206,729766400.236742,3395123,0.0391478031603771,1.34162442117528,2533321.50664241,333687620,-0.000923138692638085,1.14338152329783,291842760.444084,1272613827,0.72825757335471,0.00536433085981052,1284703196,0.26637809578548,-0.0154942502293051,-0.181443268434572,-0.00128796344572026,-0.0230751256357623,-0.205806357516055,1.23404953919165,1041046696.42479,0.87914571409513,0.940444802540156
